Script,Đối tượng ,Vui,Buồn,Tức,Ngạc nhiên,Chán,Emotion
"Ngày hôm nay là một chuỗi những sự cố không may. Tôi đã lên kế hoạch cho một buổi tối thư giãn và vui vẻ, nhưng mọi thứ đều không diễn ra như mong muốn. Cảm giác chán nản và thất vọng khiến tôi cảm thấy mệt mỏi. Tôi chỉ mong rằng ngày mai sẽ mang đến điều gì đó tươi mới và khác biệt hơn.",,0,0,0,0,1,Bored
"Chán nản là cảm giác chính hôm nay. Dù tôi đã cố gắng hết sức để hoàn thành dự án, nhưng kết quả cuối cùng không được như mong đợi. Cảm giác thất vọng khi nhìn thấy công sức của mình không được đền đáp khiến tôi cảm thấy kiệt sức. Tôi cần phải tìm cách để vực dậy tinh thần và tiếp tục cố gắng.",,0,0,0,0,1,Bored
"Hôm nay tôi cảm thấy rất chán nản khi không thể đạt được mục tiêu đã đề ra. Dự án quan trọng mà tôi đã làm việc không đạt được kết quả như mong đợi, và cảm giác này khiến tôi cảm thấy kiệt sức. Tôi không biết phải làm gì để thay đổi tình hình và lấy lại động lực.",,0,0,0,0,1,Bored
Ngày hôm nay là một ngày không mang lại niềm vui như trước. Công việc và cuộc sống trở nên đơn điệu và không có gì mới mẻ. Tôi cảm thấy mình đã mất đi động lực và không biết làm thế nào để tìm lại niềm vui và sự hứng thú trong cuộc sống.,,0,0,0,0,1,Bored
"Hôm nay thật sự là một ngày đáng thất vọng. Tôi đã mong chờ một sự kiện quan trọng, nhưng khi đến nơi thì mọi thứ đều không như mong đợi. Cảm giác chán nản và thất vọng cứ đeo bám tôi suốt cả ngày. Tôi không biết làm thế nào để thay đổi tình hình và lấy lại tinh thần.",,0,0,0,0,1,Bored
"Ngày hôm nay thật sự là một ngày tồi tệ. Tôi đã lên kế hoạch cho một ngày vui vẻ, nhưng mọi thứ đều không diễn ra như mong đợi. Cảm giác chán nản và thất vọng khiến tôi cảm thấy mệt mỏi. Tôi chỉ còn cách cười trừ và hy vọng ngày mai sẽ tốt hơn.",,0,0,0,0,1,Bored
"Hôm nay tôi cảm thấy thật sự chán nản. Mọi thứ dường như không diễn ra như tôi mong đợi. Tôi đã lên kế hoạch cho một buổi dã ngoại cuối tuần với bạn bè, nhưng trời lại mưa suốt cả ngày. Dự định của tôi đã bị hủy bỏ và tôi phải ở nhà trong khi mọi người đều có kế hoạch khác. Cảm giác này thật sự không vui, và tôi cảm thấy như tất cả nỗ lực và hy vọng của mình đã bị đổ sông đổ biển. Không biết đến khi nào tôi mới có thể thoát khỏi cảm giác này.",,0,0,0,0,1,Bored
"Ngày hôm nay là một ngày đầy thất vọng. Mọi kế hoạch của tôi đều không diễn ra như dự định và tôi cảm thấy kiệt sức. Dù tôi đã làm việc chăm chỉ và cống hiến hết mình, nhưng kết quả cuối cùng không được như mong đợi. Tôi cần phải tìm cách để vực dậy tinh thần và tiếp tục đối mặt với khó khăn.",,0,0,0,0,1,Bored
Cảm giác chán nản là điều tôi cảm nhận được hôm nay. Mọi việc trong công việc và cuộc sống đều trở nên đơn điệu và không còn ý nghĩa. Tôi cảm thấy như mình đã mất đi động lực và không biết làm thế nào để tìm lại niềm vui và sự hứng thú trong cuộc sống.,,0,0,0,0,1,Bored
"Hôm nay thật sự là một ngày không may. Tôi đã dự định có một ngày thư giãn và vui vẻ, nhưng mọi kế hoạch đều bị phá vỡ bởi những sự cố bất ngờ. Cảm giác chán nản và thất vọng khiến tôi cảm thấy mệt mỏi. Tôi chỉ mong rằng ngày mai sẽ mang đến điều gì đó tươi mới và khác biệt hơn.",,0,0,0,0,1,Bored
"Chán nản là cảm giác chủ yếu của tôi hôm nay. Mặc dù đã chuẩn bị kỹ lưỡng, nhưng kết quả của bài kiểm tra không đạt được như mong đợi. Cảm giác thất vọng khi nhìn thấy công sức của mình không được đền đáp khiến tôi cảm thấy kiệt sức. Tôi cần phải tìm cách để vực dậy tinh thần và tiếp tục cố gắng.",,0,0,0,0,1,Bored
Hôm nay tôi cảm thấy rất chán nản khi mọi việc không diễn ra như dự định. Dự án quan trọng mà tôi đã làm việc không đạt được kết quả như mong đợi và cảm giác này khiến tôi cảm thấy kiệt sức. Tôi không biết làm thế nào để thay đổi tình hình và lấy lại động lực.,,0,0,0,0,1,Bored
Ngày hôm nay thật sự là một ngày thất vọng. Công việc và cuộc sống trở nên đơn điệu và không còn ý nghĩa. Tôi cảm thấy như mình đã mất đi động lực và không biết làm thế nào để tìm lại niềm vui và sự hứng thú trong cuộc sống.,,0,0,0,0,1,Bored
"Hôm nay thật sự là một ngày đáng thất vọng. Tôi đã mong chờ một sự kiện quan trọng, nhưng khi đến nơi thì mọi thứ đều không như mong đợi. Cảm giác chán nản và thất vọng cứ đeo bám tôi suốt cả ngày. Tôi không biết làm thế nào để thay đổi tình hình và lấy lại tinh thần.",,0,0,0,0,1,Bored
"Ngày nào cũng vậy, công việc cứ lặp đi lặp lại, không có gì mới mẻ. Mỗi sáng thức dậy, tôi cảm thấy như mình đang sống trong một cái vòng lặp vô tận. Tôi chán ngấy những bản báo cáo vô hồn, chán cả việc đối diện với màn hình máy tính suốt tám tiếng đồng hồ. Không biết đến khi nào cuộc sống của tôi mới thoát khỏi sự đơn điệu này. Tôi cần một sự thay đổi, nhưng lại không biết bắt đầu từ đâu.

",,0,0,0,0,1,Bored
"Ngày nào cũng vậy, tôi lại vùi đầu vào những trang sách dày cộp, chuẩn bị cho kỳ thi cuối kỳ. Tôi đã chán ngấy việc học hành, chán cả những buổi học kéo dài đến tận đêm khuya. Dường như cuộc sống của tôi chỉ xoay quanh việc học, học và học. Đôi lúc, tôi tự hỏi liệu tất cả những nỗ lực này có đáng giá không? Tôi muốn thoát ra, nhưng lại không dám bỏ cuộc giữa chừng. Thật sự mệt mỏi và chán chường!

",,0,0,0,0,1,Bored
"Chồng đi công tác xa, con cái cũng bận rộn với cuộc sống riêng. Tôi ở nhà một mình, và sự cô đơn như bao trùm lấy tất cả. Ngày qua ngày, tôi chỉ quanh quẩn với những công việc nhà không tên, chẳng có ai để trò chuyện, chia sẻ. Cảm giác chán chường cứ thế lớn dần lên. Tôi nhớ những ngày cả nhà còn quây quần bên nhau, cười nói vui vẻ. Giờ đây, mọi thứ dường như chỉ còn là kỷ niệm.

",,0,0,0,0,1,Bored
"Sống giữa thành phố nhộn nhịp, tôi bắt đầu cảm thấy chán với sự hối hả, xô bồ này. Ngày nào cũng vậy, xe cộ kẹt cứng, khói bụi mịt mù. Tôi chán ngấy những buổi sáng vội vã, những buổi chiều kẹt xe kéo dài hàng giờ. Tôi mơ về một cuộc sống yên bình ở miền quê, nơi không có tiếng ồn, không có sự căng thẳng. Nhưng lại sợ không thể từ bỏ công việc hiện tại để bắt đầu lại từ đầu.

",,0,0,0,0,1,Bored
"Tôi và bạn trai đã bên nhau hơn ba năm, nhưng dạo gần đây, mọi thứ dường như trở nên nhàm chán. Chúng tôi không còn những buổi hẹn hò thú vị, không còn những cuộc trò chuyện kéo dài đến tận khuya. Tất cả chỉ là những cuộc gặp gỡ qua loa, những lời nói nhạt nhẽo. Tôi bắt đầu cảm thấy chán với mối quan hệ này, nhưng lại không biết phải làm gì. Liệu có nên tiếp tục hay dừng lại?

",,0,0,0,0,1,Bored
"Mỗi ngày đến viện dưỡng lão, tôi lại thấy lòng nặng trĩu. Công việc chăm sóc người già tuy đầy ý nghĩa nhưng cũng không kém phần căng thẳng. Tôi phải đối diện với những ánh mắt vô hồn, những câu chuyện buồn bã, và cả sự cô đơn vô tận của họ. Tôi chán ngấy những ca trực đêm dài đằng đẵng, chán cả những câu hỏi lặp đi lặp lại. Dường như niềm vui trong công việc đang dần phai nhạt.

",,0,0,0,0,1,Bored
"Là tiếp viên hàng không, tôi phải luôn nở nụ cười trên môi, dù trong lòng chẳng vui vẻ gì. Mỗi chuyến bay là một màn trình diễn, và tôi là diễn viên phải diễn một vai không có thật. Tôi chán ngấy việc phải giả vờ hạnh phúc, chán cả những cuộc trò chuyện giả tạo với hành khách. Tôi ước mình có thể sống thật với cảm xúc của mình, nhưng công việc không cho phép. Tôi thật sự mệt mỏi và chán nản.

",,0,0,0,0,1,Bored
"Ngày nay, mọi thứ đều phụ thuộc vào công nghệ. Tôi nhớ những ngày xưa khi học sinh viết bài bằng tay, khi giáo viên chấm bài bằng mắt. Giờ đây, mọi thứ đều trở nên vô hồn với máy tính, máy in, và bảng điện tử. Tôi chán ngấy việc phải đối diện với màn hình mỗi ngày, chán cả việc phải theo kịp với những thay đổi công nghệ liên tục. Tôi chỉ muốn quay lại những ngày đơn giản hơn, nhưng biết là không thể.

",,0,0,0,0,1,Bored
"Độc thân quá lâu khiến tôi bắt đầu cảm thấy chán nản. Những buổi tối một mình xem phim, những cuối tuần không ai rủ rê đi chơi. Bạn bè xung quanh đều đã có gia đình, còn tôi vẫn một mình lẻ bóng. Tôi chán ngấy việc phải tự làm tất cả mọi thứ, từ nấu ăn đến sửa chữa đồ đạc. Tôi ước có ai đó bên cạnh để chia sẻ cuộc sống, nhưng rồi lại tự nhủ rằng không nên vội vàng. Thật là mâu thuẫn!

",,0,0,0,0,1,Bored
"Tôi đã làm việc ngày đêm, viết hàng ngàn dòng code, nhưng đến cuối cùng, tôi tự hỏi liệu tất cả những nỗ lực này có ý nghĩa gì không? Công việc cứ lặp đi lặp lại, không có điểm dừng, không có sự thăng hoa. Tôi cảm thấy như mình đang bị mắc kẹt trong một vòng xoáy vô tận. Tôi chán ngấy sự vô nghĩa của cuộc sống hiện tại, nhưng lại không biết làm thế nào để thoát ra.

",,0,0,0,0,1,Bored
"Tôi đã làm công việc này suốt 15 năm, và bây giờ tôi chán ngấy nó. Ngày nào cũng vậy, tôi phải lặp lại những câu nói nhàm chán, những nụ cười giả tạo với khách hàng. Tôi biết rằng công việc nào cũng có những khó khăn riêng, nhưng đôi khi tôi chỉ muốn từ bỏ tất cả để tìm một cái gì đó mới mẻ hơn. Tôi muốn thay đổi, nhưng lại sợ không đủ can đảm để bắt đầu lại từ đầu.

",,0,0,0,0,1,Bored
"Hôn nhân sau mười năm dường như trở thành một thói quen. Chúng tôi không còn những buổi hẹn hò lãng mạn, không còn những cuộc trò chuyện đêm khuya. Thay vào đó là những cuộc cãi vã về những việc nhỏ nhặt, những bữa tối im lặng. Tôi chán ngấy sự tẻ nhạt này, nhưng lại không biết làm sao để hâm nóng lại tình cảm. Tôi yêu vợ, nhưng dường như chúng tôi đã đánh mất ngọn lửa tình yêu ngày nào.

",,0,0,0,0,1,Bored
"Tôi đã thử viết, thử vẽ, thử làm nhiều thứ khác nhau, nhưng dường như không có gì làm tôi thấy hào hứng nữa. Tôi cảm thấy mình đang trì trệ, không biết đi đâu, làm gì. Mọi thứ đều nhàm chán và không có ý nghĩa. Tôi chán ngấy sự chần chừ của bản thân, chán cả những ngày lười biếng không mục đích. Tôi muốn làm điều gì đó thay đổi cuộc sống, nhưng không biết bắt đầu từ đâu.

",,0,0,0,0,1,Bored
